5649	2.5
5654	5.0
5659	4.0
5662	3.5
5664	4.0
5673	4.0
5676	3.5
5679	4.5
5683	4.5
5695	4.5
5697	4.5
5704	4.0
5711	4.0
5723	4.5
5724	4.5
5736	4.0
5737	4.0
5741	4.0
5745	4.5
5747	4.5
5752	4.0
5755	4.5
5756	4.5
5757	4.0
5775	4.5
5782	3.5
5784	5.0
5789	4.0
5794	3.5
5797	4.5
5798	4.0
5802	3.5
5805	4.5
5808	5.0
5821	3.5
5822	4.0
5827	3.5
5833	4.0
5834	4.0
5835	4.0
5840	4.0
5848	4.5
5856	4.0
5860	4.0
5861	4.0
5862	4.0
5864	3.5
5869	4.0
5870	3.5
5878	3.5
5879	4.0
5883	4.0
5887	4.5
5891	4.0
5892	4.0
5902	3.5
5908	4.0
5910	4.0
5915	4.0
5918	3.5
5924	4.5
5925	4.0
5930	3.5
5933	3.5
5937	3.0
5939	4.0
5941	4.0
5942	4.5
5954	4.0
5957	4.5
5959	4.0
5960	4.0
5961	4.0
5974	4.0
6020	3.5
6028	4.0
6029	3.0
6030	5.0
6081	4.0
6101	3.0
6102	4.0
6110	3.0
6127	3.0
6141	3.5
6148	4.0
6153	4.25
6161	4.5
6232	4.0
6235	3.5
6241	4.0
6260	3.5
6263	4.0
6270	4.0
6273	4.5
6277	3.5
6283	4.5
6289	4.0
6291	4.5
6298	4.5
6303	4.5
6315	4.0
6337	4.0
6342	4.0
6357	3.5
6361	3.5
6368	3.5
6379	2.0
6408	4.0
6409	3.5
6414	4.5
6448	3.0
6453	3.0
6456	3.5
6458	3.0
6460	3.0
6461	3.0
6464	3.0
6469	3.0
6471	3.0
6472	4.0
6478	3.5
6482	3.5
6483	4.0
6484	4.0
6489	4.0
6495	2.5
6498	3.0
6499	3.5
6501	3.5
6504	4.0
6508	3.0
6513	3.0
6526	4.0
6531	3.0
6535	3.5
6552	2.5
6554	3.0
6562	3.5
6566	3.5
6570	3.0
6578	4.5
6579	3.5
6583	3.5
6585	3.0
6592	3.5
6599	3.5
6600	3.0
6605	3.0
6608	3.5
6623	3.5
6641	3.5
6647	3.5
6648	3.0
6652	2.0
6656	3.5
6662	3.5
6672	3.0
6678	2.0
6690	2.0
6691	2.5
6698	2.5
6702	4.0
6706	3.5
6711	2.5
6716	3.0
6719	4.0
6736	3.5
6748	3.5
6753	3.5
6755	2.0
6760	2.5
6763	2.0
6770	4.0
6781	4.0
6787	4.0
6790	3.0
6792	3.0
6802	4.5
6810	3.5
6816	3.0
6817	3.5
6819	3.5
6831	3.5
6841	3.5
6848	4.0
6855	4.0
6856	4.5
6857	4.5
6862	4.0
6867	4.5
6876	4.5
6881	4.0
6883	4.0
6892	4.5
6897	4.0
6900	4.0
6904	3.0
6912	4.5
6917	4.0
6918	4.0
6924	3.0
6925	4.5
6935	4.5
6939	3.5
6942	4.0
6943	4.0
6946	3.5
6952	4.5
6959	4.5
6960	4.0
6964	4.0
6966	4.5
6976	2.5
6982	2.5
6989	4.5
6998	4.5
6999	4.5
7018	4.0
7020	3.5
7024	3.5
7036	4.0
7039	3.0
7043	3.5
7046	4.0
7049	3.0
7126	4.0
7127	3.0
7129	3.0
7132	4.5
7134	4.0
7136	3.5
7157	1.5
7162	3.5
7174	4.0
7197	4.0
7198	3.5
7210	3.0
7212	1.0
7214	3.0
7221	2.0
7222	3.0
7225	3.0
7244	3.5
7250	3.5
7253	5.0
7256	4.5
7258	3.0
7266	4.0
7271	3.5
7274	4.0
7276	4.5
7282	4.5
7289	4.5
7291	3.5
7341	4.5
7349	2.5
7353	4.0
7355	4.0
7371	4.5
7374	4.5
7375	4.5
7442	3.5
7443	3.5
7445	3.0
7454	3.0
7456	3.0
7489	4.0
7500	4.5
7507	4.0
7508	5.0
7512	4.0
7541	1.5
7544	4.0
7562	4.0
7571	2.0
7573	3.5
7577	1.0
7583	3.5
7584	4.0
7585	3.0
7614	4.0
7616	4.0
7628	5.0
7631	3.5
7633	4.0
7634	4.0
7667	2.5
7676	4.0
7687	2.5
7689	2.5
7705	3.0
7710	3.5
7713	3.0
7718	4.0
7727	1.5
7730	2.0
7742	2.0
7743	3.0
7758	2.0
7763	4.0
7764	4.5
7766	4.0
7776	3.0
7792	3.0
7797	3.0
7802	4.0
7804	4.0
7808	4.0
7816	4.0
7817	4.0
7818	4.5
7827	3.5
7828	2.5
7831	2.5
7832	3.5
7833	2.5
7839	3.5
7846	3.5
7847	3.0
7849	2.0
7857	1.0
7859	2.5
7888	3.5
7908	2.0
7910	1.0
7911	2.0
7924	1.0
7925	3.0
7932	2.5
7934	3.5
7939	2.0
7959	3.0
7962	2.5
7963	2.5
7991	3.0
7994	3.0
8002	3.5
8006	4.0
8035	3.0
8037	2.5
8038	2.5
8042	4.0
8044	4.0
8049	2.5
8051	3.0
8069	2.0
8077	4.0
8089	1.5
8093	3.0
8095	3.5
8096	3.5
8105	3.0
8106	1.5
8119	1.0
8137	3.5
8141	4.0
8145	3.0
8146	3.0
8157	3.5
8161	4.0
8171	3.0
8176	4.0
8188	4.5
8190	5.0
8197	3.0
8240	3.5
8272	1.5
8274	3.5
8279	3.0
8285	4.0
8289	3.0
8290	4.0
8292	3.5
8293	2.5
8294	3.0
8295	3.5
8300	1.5
8301	2.0
8310	3.0
8315	3.0
8319	3.0
8320	4.0
8325	3.5
8327	3.5
8336	3.5
8351	2.0
8363	4.0
8374	3.0
8380	2.5
8390	4.5
8398	3.0
8400	3.0
8401	4.5
8408	3.5
8415	4.0
8416	3.0
8418	3.5
8428	2.5
8430	4.5
8431	3.5
8432	2.5
8436	3.0
8445	4.0
8447	4.0
8448	4.0
8454	4.0
8457	3.5
8466	3.5
8471	3.5
8475	4.5
8477	4.5
8478	4.0
8481	3.5
8482	2.5
8486	3.5
8499	3.5
8502	4.0
8505	3.5
8507	4.5
8509	4.0
8512	4.5
8513	4.0
8526	2.5
8531	3.5
8534	2.5
8537	4.5
8539	3.5
8540	4.0
8588	4.0
8593	4.0
8600	4.0
8602	4.0
8607	3.5
8616	4.0
8617	3.5
8633	4.0
8634	4.5
8643	4.5
8644	3.5
8654	2.5
8658	2.5
8663	4.0
8664	3.5
8677	3.5
8690	4.0
8696	3.5
8706	3.0
8709	3.0
8719	3.0
8721	3.0
8724	2.5
8730	4.0
8732	4.0
8733	3.5
8740	4.0
8747	4.5
8748	3.0
8749	4.5
8751	4.0
8755	4.0
8759	5.0
8771	4.5
8772	3.5
8777	4.0
8781	4.0
8787	4.0
8791	3.0
8813	4.5
8817	4.5
8826	4.0
8829	3.0
8830	2.5
8835	4.0
8838	3.5
8840	4.0
8841	4.5
8842	3.5
8844	3.0
8845	4.5
8851	4.0
8854	4.0
8859	3.5
8860	4.0
8875	3.5
8880	3.0
8882	4.0
8890	4.5
8907	4.0
8913	4.0
8915	4.0
8917	2.5
8925	4.25
8935	4.5
8938	4.5
8941	3.0
8944	4.0
8946	3.5
8948	4.5
8949	3.5
8955	3.5
8957	3.0
8961	4.0
8965	3.5
8978	4.0
8979	3.5
8983	3.0
8994	4.5
8995	4.0
9013	4.0
9031	4.0
9035	3.5
9050	4.5
9056	4.0
9064	4.0
9069	3.5
9073	3.5
9094	4.0
9099	3.5
9101	3.5
9107	4.0
9108	3.5
9112	3.0
9116	4.0
9118	3.5
9135	3.0
9139	4.0
9140	4.0
9141	3.0
9149	3.5
9166	3.5
9169	4.0
9170	3.0
9188	4.0
9189	3.5
9195	3.0
9199	3.0
9200	4.0
9207	4.0
9209	4.5
9214	3.0
9220	4.0
9222	4.5
9225	4.0
9233	3.5
9235	4.5
9241	4.0
9247	4.5
9250	4.0
9259	3.5
9264	3.5
9272	3.0
9284	4.0
9293	3.5
9294	4.0
9298	4.0
9303	4.0
9312	4.0
9329	4.0
9347	3.5
9349	3.0
9366	2.0
9374	4.0
9380	4.0
9382	4.0
9385	4.0
9386	4.0
9389	4.0
9393	4.0
9395	4.0
9396	4.5
9397	4.0
9398	4.0
9414	3.5
9415	3.5
9419	3.5
9427	4.0
9432	3.0
9434	5.0
9435	4.0
9486	3.5
9489	3.5
9491	2.0
9493	2.5
9495	4.0
9513	4.0
9515	5.0
9523	4.5
9534	3.5
9545	5.0
9550	4.0
9561	4.0
9566	3.5
9569	4.5
9570	4.5
9577	4.0
9581	4.0
9605	3.0
9624	4.5
9625	4.5
9626	4.0
9631	4.5
9646	5.0
9649	5.0
9651	4.0
9664	4.5
9668	2.0
9669	3.5
9686	3.0
9688	4.5
9689	4.5
9691	3.0
9692	3.0
9696	3.0
9721	3.5
9723	2.5
9726	4.5
9735	3.0
9745	3.0
9752	2.5
9762	2.5
9765	4.0
9767	3.0
9770	4.0
9790	4.0
9860	4.5
9863	4.0
9867	4.5
9870	3.5
9901	3.0
9908	4.0
9909	3.5
9920	5.0
9924	4.5
9928	3.0
9932	2.5
9933	3.75
9937	4.0
9972	4.0
9975	4.0
9978	4.5
9987	4.5
9991	5.0
9997	4.0
10000	4.5
10007	4.5
10012	4.0
10016	4.0
10020	3.0
10021	4.5
10044	4.0
10046	2.5
10047	3.5
10049	3.5
10052	4.5
10057	4.5
10058	4.5
10073	4.0
10083	4.5
10114	3.5
10128	4.0
10129	4.0
10140	4.5
10143	4.0
10146	4.0
10161	4.0
10167	4.0
10171	4.5
10175	4.0
10177	4.5
10186	4.5
10193	4.5
10207	2.0
10211	4.0
10214	4.0
10226	4.0
10232	3.0
10235	4.0
10238	3.5
10239	4.5
10265	5.0
10266	3.5
10272	3.5
10276	4.5
10282	4.0
10284	4.5
10292	4.0
10298	3.0
10303	5.0
10305	3.5
10307	4.0
10310	4.0
10315	3.5
10324	3.5
10326	4.5
10333	3.5
10339	4.0
10340	4.0
10343	4.0
10345	4.0
10348	3.5
10358	4.5
10365	4.0
10368	3.0
10370	4.0
10375	4.0
10383	4.0
10384	4.0
10393	5.0
10398	2.0
10402	3.5
10413	4.0
10417	1.5
10419	4.0
10421	3.0
10425	4.0
10428	3.5
10436	5.0
10438	4.0
10445	3.5
10446	3.0
10450	4.0
10452	3.0
10458	4.0
10465	3.5
10486	4.0
10493	4.0
10500	4.5
10504	4.0
10510	4.5
10522	4.5
10526	4.5
10529	3.0
10534	4.0
10537	4.5
10539	4.0
10544	3.0
10545	4.0
10551	2.0
10554	3.0
10555	4.5
10559	4.0
10563	3.5
10564	3.0
10567	4.0
10568	4.5
10575	3.0
10578	4.25
10580	4.0
10586	4.0
10597	3.5
10599	4.0
10615	3.0
10620	3.5
10623	3.0
10628	4.0
10629	4.0
10632	3.5
10636	3.0
10648	3.5
10649	3.0
10651	4.0
10658	4.0
10662	4.0
10681	4.0
10684	5.0
10688	2.5
10693	4.0
10700	3.0
10704	4.0
10711	3.5
10722	4.0
10723	3.5
10732	3.0
10736	4.0
10742	3.5
10744	3.5
10752	3.5
10759	4.5
10766	4.0
10771	3.5
10772	3.5
10779	3.0
10783	3.5
10787	4.5
10792	4.0
10798	3.0
10802	4.5
10805	3.5
10809	3.5
10810	4.0
10811	4.0
10812	3.5
10813	3.0
10820	3.0
10835	3.5
10839	3.5
10844	3.5
10851	3.0
10854	3.0
10856	3.0
10858	5.0
10878	3.0
10879	3.0
10888	3.0
10899	4.0
10904	3.5
10911	3.0
10924	4.5
10933	3.0
10934	2.0
10935	2.5
10938	3.5
10941	4.0
10949	3.5
10950	3.5
10951	4.0
10967	3.5
10968	3.0
10975	4.25
10978	2.5
10979	2.0
10984	4.5
10986	4.0
10989	3.0
10992	3.5
10997	4.0
11000	2.5
11002	4.0
11007	4.5
11016	3.0
11027	3.5
11028	4.5
11035	4.5
11040	4.0
11042	4.0
11044	3.0
11045	3.0
11057	2.0
11059	4.5
11089	4.0
11096	4.0
11097	4.5
11099	2.5
11107	4.0
11110	3.5
11112	4.0
11117	4.0
11126	4.0
11127	4.0
11135	4.5
11142	3.0
11143	3.0
11148	3.0
11150	3.0
11151	3.5
11153	3.0
11155	4.5
11159	3.0
11160	4.0
11161	4.0
11163	4.0
11177	4.0
11182	4.5
11209	4.0
11210	4.0
11212	3.0
11223	4.0
11236	3.5
11245	4.0
11254	3.5
11261	4.0
11263	3.5
11266	3.5
11270	3.5
11275	3.5
11285	4.5
11300	3.5
11301	2.0
11319	4.0
11325	4.25
11336	4.0
11337	3.5
11338	4.0
11341	4.0
11342	4.0
11349	4.5
11352	4.5
11359	4.0
11361	4.0
11363	3.0
11368	4.0
11369	4.0
11373	4.0
11374	3.5
11381	4.5
11392	3.5
11396	4.0
11399	4.5
11400	4.0
11401	2.0
11410	4.5
11417	4.0
11419	3.5
11420	4.0
11427	4.5
11429	4.0
11430	3.5
11431	3.0
11432	4.0
11436	3.5
11438	4.0
11440	3.5
11446	4.0
11501	3.5
11502	3.5
11504	4.0
11513	4.0
11520	3.5
11521	4.0
11531	2.5
11535	2.0
11543	2.5
11544	2.5
11545	4.5
11547	3.0
11549	3.0
11554	4.0
11558	4.0
11562	4.5
11567	4.5
11569	3.5
11572	2.0
11573	3.5
11578	4.0
11583	4.5
11588	2.5
11636	3.5
11648	3.5
11655	3.0
11657	4.5
11663	3.5
11672	2.5
11680	4.0
11689	4.5
11693	4.0
11695	3.0
11696	4.0
11700	3.5
11701	3.5
11706	3.0
11711	3.0
11765	4.0
11771	3.0
11776	3.5
11779	3.5
11783	4.0
11785	3.0
11795	4.0
11798	3.5
11805	3.0
11806	4.0
11808	3.0
11810	4.5
11817	3.0
11826	4.0
11831	4.0
11833	3.5
11834	3.5
11843	3.0
11849	4.0
11865	4.5
11878	3.0
11883	3.5
11917	4.5
11922	4.0
11923	4.5
11925	3.5
11927	3.5
11928	4.0
11932	4.0
11934	4.0
11939	4.5
11962	4.0
11971	2.5
11973	4.0
11976	3.0
11977	3.0
11979	3.5
11987	3.5
11996	3.0
12001	4.0
12002	4.0
12007	4.0
12009	3.0
12013	4.0
12017	4.0
12022	3.0
12023	3.0
12027	3.0
12031	3.5
12035	4.0
12037	4.5
12040	4.5
12043	4.0
12049	4.5
12050	4.5
12058	4.0
12065	4.5
12071	4.0
12079	3.0
12084	3.0
12130	3.5
12137	4.5
12138	4.5
12139	4.5
12141	4.5
12183	4.0
12186	4.0
12187	4.0
12190	4.0
12198	4.0
12200	3.0
12208	4.5
12211	4.0
12264	4.0
12285	4.5
12286	3.5
12290	4.0
12293	3.0
12298	4.0
12300	4.0
12301	4.5
12302	3.5
12303	4.5
12304	4.5
12315	4.5
12316	4.0
12322	4.0
12327	4.5
12335	4.5
12336	4.5
12339	4.0
12340	4.0
12341	4.5
12347	4.0
12355	4.5
12373	4.0
12388	5.0
12392	4.0
12399	4.0
12414	4.5
12443	4.0
12444	2.5
12446	4.5
12449	4.0
12450	4.0
12460	3.5
12465	3.5
12472	4.5
12474	3.5
12475	4.0
12478	3.5
12488	4.0
12490	2.0
12493	4.5
12496	4.0
12504	2.5
12510	4.5
12514	4.0
12519	2.5
12529	3.5
12533	2.5
12538	4.5
12549	3.5
12560	3.0
12562	4.0
12563	3.5
12573	3.5
12574	3.5
12575	3.5
12577	3.5
12580	3.5
12614	3.5
12615	3.5
12616	3.0
12621	3.5
12742	3.0
12748	2.5
12758	4.5
12760	3.0
12766	4.5
12770	4.5
12798	4.0
12802	4.0
12804	4.0
12845	2.5
12846	3.0
12848	3.0
12964	2.5
12971	4.0
12975	3.0
12979	3.5
12981	4.0
12984	3.5
12985	4.0
12986	3.5
12993	4.0
13013	4.0
13015	4.0
13018	3.5
13025	4.0
13030	4.0
13031	4.0
13033	3.0
13035	4.5
13042	3.0
13047	3.0
13053	4.5
13057	4.0
13058	3.5
13061	3.0
13070	4.0
13071	3.5
13076	2.0
13095	3.5
13101	4.0
13105	3.0
13106	4.0
13112	4.0
13119	3.0
13123	3.0
13133	4.0
13135	3.0
13137	4.0
13140	1.0
13141	4.0
13149	4.0
13153	4.5
13155	4.5
